track,frame_idx,instance.score,Base.x,Base.y,Base.score,Leaf_E1.x,Leaf_E1.y,Leaf_E1.score,Leaf_I2.x,Leaf_I2.y,Leaf_I2.score,Leaf_I3.x,Leaf_I3.y,Leaf_I3.score,Leaf_E4.x,Leaf_E4.y,Leaf_E4.score
1,2991,,243.64344593052556,409.00591715976327,,129.11274722891835,383.7915657537445,,174.73813729708803,353.34349131545684,,259.6878360430124,346.8960693739664,,334.21428320459756,401.9688735568326,
2,2991,,489.03989563466763,418.094674556213,,360.87606083838557,404.9986663454606,,423.16417280004623,341.2251481201912,,550.5280727294027,354.4700338710077,,620.5101411927635,392.88011616038284,
3,2991,,817.7499548062651,402.9467455621302,,678.982569714125,379.2471870555197,,744.3002674746024,332.13639072374076,,898.930439593307,331.7481403798835,,924.9835139738288,400.454080657424,
4,2991,,1022.2469962263835,401.431952662722,,910.745883323593,386.8211515525609,,976.0635810840706,332.13639072374133,,1083.735173321119,345.3812764745577,,1112.8178335004554,386.8209445627498,
1,3086,,243.64344593052556,409.00591715976327,,129.11274722891835,383.7915657537445,,174.73813729708803,353.34349131545684,,259.6878360430124,346.8960693739664,,334.21428320459756,401.9688735568326,
2,3086,,489.03989563466763,418.094674556213,,360.87606083838557,404.9986663454606,,432.25293019649575,332.13639072374156,,550.5280727294027,354.4700338710077,,620.5101411927635,392.88011616038284,
3,3086,,817.7499548062651,402.9467455621302,,678.982569714125,379.2471870555197,,744.3002674746024,332.13639072374076,,898.930439593307,331.7481403798835,,924.9835139738288,400.454080657424,
4,3086,,1022.2469962263835,401.431952662722,,910.745883323593,386.8211515525609,,985.1523384805203,329.10680492492475,,1083.735173321119,345.3812764745577,,1112.8178335004554,386.8209445627498,
1,3167,,243.64344593052556,409.00591715976327,,129.11274722891835,383.7915657537445,,174.73813729708803,353.34349131545684,,259.6878360430124,346.8960693739664,,334.21428320459756,401.9688735568326,
2,3167,,489.03989563466763,418.094674556213,,360.87606083838557,404.9986663454606,,432.25293019649575,332.13639072374156,,550.5280727294027,354.4700338710077,,620.5101411927635,392.88011616038284,
3,3167,,817.7499548062651,402.9467455621302,,678.982569714125,379.2471870555197,,744.3002674746024,332.13639072374076,,898.930439593307,331.7481403798835,,924.9835139738288,400.454080657424,
4,3167,,1022.2469962263835,401.431952662722,,910.745883323593,386.8211515525609,,985.1523384805203,329.10680492492475,,1083.735173321119,345.3812764745577,,1112.8178335004554,386.8209445627498,
1,3248,,243.64344593052556,409.00591715976327,,129.11274722891835,383.7915657537445,,174.73813729708803,353.34349131545684,,259.6878360430124,346.8960693739664,,334.21428320459756,401.9688735568326,
2,3248,,489.03989563466763,418.094674556213,,360.87606083838557,404.9986663454606,,432.25293019649575,332.13639072374156,,550.5280727294027,354.4700338710077,,620.5101411927635,392.88011616038284,
3,3248,,817.7499548062651,402.9467455621302,,678.982569714125,379.2471870555197,,744.3002674746024,332.13639072374076,,898.930439593307,331.7481403798835,,924.9835139738288,400.454080657424,
4,3248,,1022.2469962263835,401.431952662722,,910.745883323593,386.8211515525609,,985.1523384805203,329.10680492492475,,1083.735173321119,345.3812764745577,,1112.8178335004554,386.8209445627498,
1,3328,,243.64344593052556,409.00591715976327,,129.11274722891835,383.7915657537445,,174.73813729708803,353.34349131545684,,259.6878360430124,346.8960693739664,,334.21428320459756,401.9688735568326,
2,3328,,489.03989563466763,418.094674556213,,360.87606083838557,404.9986663454606,,432.25293019649575,332.13639072374156,,550.5280727294027,354.4700338710077,,620.5101411927635,392.88011616038284,
3,3328,,817.7499548062651,402.9467455621302,,678.982569714125,379.2471870555197,,744.3002674746024,332.13639072374076,,898.930439593307,331.7481403798835,,924.9835139738288,400.454080657424,
4,3328,,1022.2469962263835,401.431952662722,,910.745883323593,386.8211515525609,,985.1523384805203,329.10680492492475,,1083.735173321119,345.3812764745577,,1112.8178335004554,386.8209445627498,
1,3408,,243.64344593052556,409.00591715976327,,129.11274722891835,383.7915657537445,,174.73813729708803,353.34349131545684,,259.6878360430124,346.8960693739664,,334.21428320459756,401.9688735568326,
2,3408,,489.03989563466763,418.094674556213,,360.87606083838557,404.9986663454606,,432.25293019649575,332.13639072374156,,550.5280727294027,354.4700338710077,,620.5101411927635,392.88011616038284,
3,3408,,817.7499548062651,402.9467455621302,,678.982569714125,379.2471870555197,,744.3002674746024,332.13639072374076,,898.930439593307,331.7481403798835,,924.9835139738288,400.454080657424,
4,3408,,1022.2469962263835,401.431952662722,,910.745883323593,386.8211515525609,,985.1523384805203,329.10680492492475,,1083.735173321119,345.3812764745577,,1112.8178335004554,386.8209445627498,
1,3489,,243.64344593052556,409.00591715976327,,129.11274722891835,383.7915657537445,,174.73813729708803,353.34349131545684,,259.6878360430124,346.8960693739664,,334.21428320459756,401.9688735568326,
2,3489,,489.03989563466763,418.094674556213,,363.90564663720215,394.3951160496026,,435.28251599531234,332.13639072374156,,550.5280727294027,354.4700338710077,,620.5101411927635,392.88011616038284,
3,3489,,817.7499548062651,402.9467455621302,,675.9529839153086,379.2471870555197,,732.1819242793363,333.651183623149,,898.930439593307,331.7481403798835,,909.8355849797463,417.1168025509153,
4,3489,,1022.2469962263835,401.431952662722,,910.745883323593,386.8211515525609,,985.1523384805203,329.10680492492475,,1083.735173321119,345.3812764745577,,1112.8178335004554,386.8209445627498,
1,3569,,243.64344593052556,409.00591715976327,,129.11274722891835,383.7915657537445,,174.73813729708803,353.34349131545684,,259.6878360430124,346.8960693739664,,332.69949030518933,400.45408065742436,
2,3569,,489.03989563466763,418.094674556213,,363.90564663720215,394.3951160496026,,435.28251599531234,332.13639072374156,,550.5280727294027,354.4700338710077,,620.5101411927635,392.88011616038284,
3,3569,,817.7499548062651,402.9467455621302,,675.9529839153086,379.2471870555197,,726.1227526817033,336.68076942196564,,911.0487827885731,331.74814037988347,,909.8355849797463,417.1168025509153,
4,3569,,1022.2469962263835,401.431952662722,,910.745883323593,386.8211515525609,,985.1523384805203,329.10680492492475,,1083.735173321119,345.3812764745577,,1112.8178335004554,386.8209445627498,
1,3650,,243.64344593052556,409.00591715976327,,129.11274722891835,383.7915657537445,,174.73813729708803,353.34349131545684,,273.32097213768697,351.4404480721912,,332.69949030518933,400.45408065742436,
2,3650,,489.03989563466763,418.094674556213,,363.90564663720215,394.3951160496026,,430.7381372970875,333.6511836231499,,550.5280727294027,354.4700338710077,,620.5101411927635,392.88011616038284,
3,3650,,817.7499548062651,402.9467455621302,,675.9529839153086,379.2471870555197,,726.1227526817033,336.68076942196564,,911.0487827885731,331.74814037988347,,909.8355849797463,417.1168025509153,
4,3650,,1022.2469962263835,401.431952662722,,910.745883323593,386.8211515525609,,985.1523384805203,329.10680492492475,,1083.735173321119,345.3812764745577,,1112.8178335004554,386.8209445627498,
1,3731,,243.64344593052556,409.00591715976327,,129.11274722891835,383.7915657537445,,173.22334439767974,353.34349131545684,,273.32097213768697,351.4404480721912,,332.69949030518933,403.48366645624094,
2,3731,,489.03989563466763,418.094674556213,,363.90564663720215,394.3951160496026,,426.1937585988628,335.16597652255825,,555.0724514276275,359.0144125692325,,623.53972699158,397.42449485860766,
3,3731,,817.7499548062651,402.9467455621302,,675.9529839153086,379.2471870555197,,726.1227526817033,336.68076942196564,,911.0487827885731,331.74814037988347,,909.8355849797463,417.1168025509153,
4,3731,,1022.2469962263835,401.431952662722,,910.745883323593,386.8211515525609,,985.1523384805203,329.10680492492475,,1083.735173321119,345.3812764745577,,1112.8178335004554,386.8209445627498,
1,3811,,243.64344593052556,409.00591715976327,,129.11274722891835,383.7915657537445,,173.22334439767974,353.34349131545684,,273.32097213768697,351.4404480721912,,332.69949030518933,403.48366645624094,
2,3811,,489.03989563466763,418.094674556213,,363.90564663720215,394.3951160496026,,426.1937585988628,335.16597652255825,,555.0724514276275,359.0144125692325,,623.53972699158,397.42449485860766,
3,3811,,817.7499548062651,402.9467455621302,,675.9529839153086,379.2471870555197,,726.1227526817033,336.68076942196564,,911.0487827885731,331.74814037988347,,909.8355849797463,417.1168025509153,
4,3811,,1022.2469962263835,401.431952662722,,910.745883323593,386.8211515525609,,985.1523384805203,329.10680492492475,,1083.735173321119,345.3812764745577,,1112.8178335004554,386.8209445627498,
1,3891,,243.64344593052556,409.00591715976327,,129.11274722891835,383.7915657537445,,173.22334439767974,353.34349131545684,,273.32097213768697,351.4404480721912,,332.69949030518933,403.48366645624094,
2,3891,,489.03989563466763,418.094674556213,,363.90564663720215,394.3951160496026,,426.1937585988628,335.16597652255825,,555.0724514276275,359.0144125692325,,623.53972699158,397.42449485860766,
3,3891,,817.7499548062651,402.9467455621302,,675.9529839153086,379.2471870555197,,726.1227526817033,336.68076942196564,,911.0487827885731,331.74814037988347,,909.8355849797463,417.1168025509153,
4,3891,,1022.2469962263835,401.431952662722,,910.745883323593,386.8211515525609,,976.0635810840706,332.1363907237413,,1083.735173321119,345.3812764745577,,1112.8178335004554,386.8209445627498,
1,3972,,243.64344593052556,409.00591715976327,,129.11274722891835,383.7915657537445,,173.22334439767974,353.34349131545684,,273.32097213768697,351.4404480721912,,332.69949030518933,403.48366645624094,
2,3972,,489.03989563466763,418.094674556213,,354.8168892407524,403.48387344605237,,426.1937585988628,335.16597652255825,,555.0724514276275,359.0144125692325,,623.53972699158,397.42449485860766,
3,3972,,817.7499548062651,402.9467455621302,,675.9529839153086,379.2471870555197,,726.1227526817033,336.68076942196564,,911.0487827885734,339.32210487692487,,909.8355849797463,417.1168025509153,
4,3972,,1022.2469962263835,401.431952662722,,910.745883323593,386.8211515525609,,980.6079597822952,333.6511836231496,,1083.735173321119,345.3812764745577,,1109.788247701639,389.85053036156637,
1,4052,,243.64344593052556,409.00591715976327,,129.11274722891835,383.7915657537445,,173.22334439767974,353.34349131545684,,270.29138633887044,351.4404480721912,,331.18469740578104,403.48366645624094,
2,4052,,489.03989563466763,418.094674556213,,363.90564663720204,391.36553025078615,,421.6493799006381,339.7103552207831,,555.0724514276275,359.0144125692325,,623.53972699158,400.45408065742413,
3,4052,,817.7499548062651,402.9467455621302,,675.9529839153086,379.2471870555197,,726.1227526817033,336.68076942196564,,911.0487827885734,339.32210487692487,,909.8355849797463,417.1168025509153,
4,4052,,1022.2469962263835,401.431952662722,,910.745883323593,386.8211515525609,,980.6079597822952,333.6511836231496,,1083.735173321119,345.3812764745577,,1109.788247701639,389.85053036156637,
1,4133,,243.64344593052556,409.00591715976327,,129.11274722891835,383.7915657537445,,173.22334439767974,353.34349131545684,,265.74700764064556,348.4108622733746,,331.18469740578104,403.48366645624094,
2,4133,,489.03989563466763,418.094674556213,,363.90564663720204,391.36553025078615,,421.6493799006381,339.7103552207831,,550.5280727294028,359.0144125692325,,623.53972699158,400.45408065742413,
3,4133,,817.7499548062651,402.9467455621302,,675.9529839153086,379.2471870555197,,726.1227526817033,336.68076942196564,,911.0487827885734,339.32210487692487,,909.8355849797463,417.1168025509153,
4,4133,,1022.2469962263835,401.431952662722,,912.2606762230009,398.9394947478271,,980.6079597822952,333.6511836231496,,1082.2203804217108,345.3812764745577,,1108.2734548022306,383.7913587639333,
1,4213,,243.64344593052556,409.00591715976327,,129.11274722891835,383.7915657537445,,173.22334439767974,353.34349131545684,,265.74700764064556,348.4108622733746,,331.18469740578104,403.48366645624094,
2,4213,,489.03989563466763,418.094674556213,,363.90564663720204,391.36553025078615,,448.915652089987,344.25473391900795,,550.5280727294028,359.0144125692325,,623.53972699158,400.45408065742413,
3,4213,,817.7499548062651,402.9467455621302,,675.9529839153086,379.2471870555197,,726.1227526817033,336.68076942196564,,911.0487827885734,339.32210487692487,,909.8355849797463,417.1168025509153,
4,4213,,1022.2469962263835,401.431952662722,,912.2606762230009,398.9394947478271,,980.6079597822952,333.6511836231496,,1082.2203804217108,345.3812764745577,,1108.2734548022306,383.7913587639333,
1,4294,,243.64344593052556,409.00591715976327,,129.11274722891835,383.7915657537445,,173.22334439767974,353.34349131545684,,265.74700764064556,348.4108622733746,,331.18469740578104,403.48366645624094,
2,4294,,489.03989563466763,418.094674556213,,357.8464750395689,397.4247018484192,,448.915652089987,344.25473391900795,,550.5280727294028,359.0144125692325,,623.53972699158,400.45408065742413,
3,4294,,817.7499548062651,402.9467455621302,,675.9529839153086,379.2471870555197,,726.1227526817033,336.68076942196564,,911.0487827885734,339.32210487692487,,909.8355849797465,421.6611812491402,
4,4294,,1022.2469962263835,401.431952662722,,912.2606762230009,398.9394947478271,,980.6079597822952,333.6511836231496,,1082.2203804217108,345.3812764745577,,1108.2734548022306,383.7913587639333,
1,4375,,243.64344593052556,409.00591715976327,,129.11274722891835,383.7915657537445,,173.22334439767974,353.34349131545684,,265.74700764064556,348.4108622733746,,331.18469740578104,403.48366645624094,
2,4375,,489.03989563466763,418.094674556213,,357.8464750395689,397.4247018484192,,448.915652089987,344.25473391900795,,550.5280727294028,359.0144125692325,,623.53972699158,400.45408065742413,
3,4375,,817.7499548062651,402.9467455621302,,675.9529839153086,379.2471870555197,,726.1227526817033,336.68076942196564,,911.0487827885734,339.32210487692487,,909.8355849797465,421.6611812491402,
4,4375,,1022.2469962263835,401.431952662722,,912.2606762230009,398.9394947478271,,980.6079597822952,333.6511836231496,,1082.2203804217108,345.3812764745577,,1108.2734548022306,383.7913587639333,
1,4455,,243.64344593052556,409.00591715976327,,129.11274722891835,383.7915657537445,,173.22334439767974,353.34349131545684,,265.74700764064556,348.4108622733746,,331.18469740578104,403.48366645624094,
2,4455,,489.03989563466763,418.094674556213,,357.8464750395689,397.4247018484192,,448.915652089987,344.25473391900795,,550.5280727294028,359.0144125692325,,623.53972699158,400.45408065742413,
3,4455,,817.7499548062651,402.9467455621302,,675.9529839153086,379.2471870555197,,726.1227526817033,336.68076942196564,,911.0487827885734,339.32210487692487,,909.8355849797465,421.6611812491402,
4,4455,,1022.2469962263835,401.431952662722,,912.2606762230009,398.9394947478271,,980.6079597822952,333.6511836231496,,1082.2203804217108,345.3812764745577,,1108.2734548022306,383.7913587639333,
1,4536,,243.64344593052556,409.00591715976327,,129.11274722891835,383.7915657537445,,173.22334439767974,353.34349131545684,,265.74700764064556,348.4108622733746,,331.18469740578104,403.48366645624094,
2,4536,,489.03989563466763,418.094674556213,,357.8464750395689,397.4247018484192,,448.915652089987,344.25473391900795,,550.5280727294028,359.0144125692325,,623.53972699158,400.45408065742413,
3,4536,,817.7499548062651,402.9467455621302,,675.9529839153086,379.2471870555197,,726.1227526817033,345.7695268184153,,911.0487827885734,339.32210487692487,,918.9243423761961,404.99845935564906,
4,4536,,1022.2469962263835,401.431952662722,,912.2606762230009,398.9394947478271,,980.6079597822952,333.6511836231496,,1082.2203804217108,345.3812764745577,,1108.2734548022306,383.7913587639333,
1,4617,,243.64344593052556,409.00591715976327,,129.11274722891835,388.33594445196934,,170.1937585988632,348.799112617232,,270.2913863388704,345.38127647455804,,331.18469740578104,403.48366645624094,
2,4617,,489.03989563466763,418.094674556213,,357.8464750395689,394.3951160496026,,417.10500120241306,342.73994101959977,,550.5280727294028,359.0144125692325,,623.53972699158,400.45408065742413,
3,4617,,817.7499548062651,402.9467455621302,,675.9529839153086,379.2471870555197,,733.6967171787446,342.73994101959875,,918.6227472856147,348.4108622733746,,918.9243423761961,404.99845935564906,
4,4617,,1022.2469962263835,401.431952662722,,912.2606762230009,398.9394947478271,,980.6079597822952,333.6511836231496,,1082.2203804217108,345.3812764745577,,1108.2734548022306,383.7913587639333,
1,4697,,243.64344593052556,409.00591715976327,,129.11274722891835,388.33594445196934,,170.1937585988632,348.799112617232,,270.2913863388704,345.38127647455804,,331.18469740578104,403.48366645624094,
2,4697,,489.03989563466763,418.094674556213,,357.8464750395689,394.3951160496026,,417.10500120241306,342.73994101959977,,550.5280727294028,359.0144125692325,,623.53972699158,400.45408065742413,
3,4697,,817.7499548062651,402.9467455621302,,675.9529839153086,379.2471870555197,,726.1227526817031,347.28431971782356,,918.6227472856147,348.4108622733746,,918.9243423761961,404.99845935564906,
4,4697,,1022.2469962263835,401.431952662722,,912.2606762230009,398.9394947478271,,980.6079597822952,333.6511836231496,,1082.2203804217108,345.3812764745577,,1108.2734548022306,383.7913587639333,
1,4778,,243.64344593052556,409.00591715976327,,129.11274722891835,388.33594445196934,,170.1937585988632,356.3730771142734,,270.2913863388704,345.38127647455804,,331.18469740578104,403.48366645624094,
2,4778,,489.03989563466763,418.094674556213,,359.3612679389771,401.969080546644,,427.70855149827105,348.79911261723294,,550.5280727294028,359.0144125692325,,623.53972699158,400.45408065742413,
3,4778,,817.7499548062651,402.9467455621302,,675.9529839153086,379.2471870555197,,726.1227526817031,347.28431971782356,,918.6227472856147,348.4108622733746,,918.9243423761961,404.99845935564906,
4,4778,,1022.2469962263835,401.431952662722,,912.2606762230009,398.9394947478271,,980.6079597822952,333.6511836231496,,1082.2203804217108,345.3812764745577,,1108.2734548022306,383.7913587639333,
1,4858,,243.64344593052556,409.00591715976327,,129.11274722891835,388.33594445196934,,170.1937585988632,356.3730771142734,,270.2913863388704,345.38127647455804,,331.18469740578104,403.48366645624094,
2,4858,,489.03989563466763,418.094674556213,,359.3612679389771,401.969080546644,,426.1937585988627,344.2547339190081,,550.5280727294028,359.0144125692325,,622.0249340921717,392.8801161603827,
3,4858,,817.7499548062651,402.9467455621302,,675.9529839153086,379.2471870555197,,726.1227526817031,347.28431971782356,,918.6227472856147,348.4108622733746,,918.9243423761961,404.99845935564906,
4,4858,,1022.2469962263835,401.431952662722,,912.2606762230009,398.9394947478271,,980.6079597822952,333.6511836231496,,1082.2203804217108,345.3812764745577,,1108.2734548022306,383.7913587639333,
1,4939,,243.64344593052556,409.00591715976327,,129.11274722891835,388.33594445196934,,170.1937585988632,356.3730771142734,,270.2913863388704,345.38127647455804,,331.18469740578104,403.48366645624094,
2,4939,,489.03989563466763,418.094674556213,,359.3612679389771,401.969080546644,,432.25293019649575,344.2547339190081,,550.5280727294028,359.0144125692325,,618.9953482933553,403.4836664562407,
3,4939,,817.7499548062651,402.9467455621302,,675.9529839153086,379.2471870555197,,726.1227526817031,347.28431971782356,,929.2262975814729,346.89606937396627,,918.9243423761961,404.99845935564906,
4,4939,,1022.2469962263835,401.431952662722,,912.2606762230009,398.9394947478271,,977.5783739834785,336.6807694219662,,1082.2203804217108,348.4108622733743,,1108.2734548022306,385.30615166334167,
1,5020,,243.64344593052556,409.00591715976327,,129.11274722891835,388.33594445196934,,170.1937585988632,356.3730771142734,,270.2913863388704,345.38127647455804,,331.18469740578104,403.48366645624094,
2,5020,,489.03989563466763,418.094674556213,,359.3612679389771,401.969080546644,,429.2233443976793,342.73994101959977,,549.0132798299946,359.0144125692325,,617.480555393947,404.99845935564906,
3,5020,,817.7499548062651,402.9467455621302,,680.4973626135334,379.2471870555197,,732.1819242793363,347.28431971782356,,929.2262975814729,346.89606937396627,,918.9243423761961,404.99845935564906,
4,5020,,1022.2469962263835,401.431952662722,,912.2606762230009,398.9394947478271,,977.5783739834785,336.6807694219662,,1077.676001723486,345.3812764745577,,1108.2734548022306,385.30615166334167,
1,5100,,243.64344593052556,409.00591715976327,,129.11274722891835,388.33594445196934,,170.1937585988632,356.3730771142734,,270.2913863388704,345.38127647455804,,331.18469740578104,403.48366645624094,
2,5100,,489.03989563466763,418.094674556213,,359.3612679389771,401.969080546644,,426.1937585988627,339.7103552207832,,549.0132798299946,359.0144125692325,,617.480555393947,404.99845935564906,
3,5100,,817.7499548062651,402.9467455621302,,680.4973626135334,379.2471870555197,,732.1819242793363,347.28431971782356,,929.2262975814731,352.95524097159944,,918.9243423761961,404.99845935564906,
4,5100,,1022.2469962263835,401.431952662722,,912.2606762230009,401.9690805466437,,976.0635810840699,336.68076942196615,,1080.705587522303,345.3812764745577,,1108.2734548022306,385.30615166334167,
1,5181,,243.64344593052556,409.00591715976327,,129.11274722891832,385.30635865315276,,174.73813729708803,356.3730771142734,,268.7765934394621,345.38127647455804,,331.18469740578104,403.48366645624094,
2,5181,,489.03989563466763,418.094674556213,,359.3612679389771,401.969080546644,,423.164172800046,338.19556232137484,,559.6168301258525,363.5587912674574,,617.480555393947,404.99845935564906,
3,5181,,817.7499548062651,402.9467455621302,,680.4973626135334,379.2471870555197,,726.1227526817031,342.73994101959875,,929.2262975814731,349.92565517278297,,918.9243423761961,404.99845935564906,
4,5181,,1022.2469962263835,401.431952662722,,912.2606762230009,401.9690805466437,,976.0635810840699,336.68076942196615,,1080.705587522303,345.3812764745577,,1108.2734548022306,385.30615166334167,
1,5246,,243.64344593052556,409.00591715976327,,129.11274722891832,385.30635865315276,,170.19375859886316,356.3730771142734,,274.83576503709514,349.92565517278297,,331.18469740578104,403.48366645624094,
2,5246,,489.03989563466763,418.094674556213,,359.3612679389771,401.969080546644,,423.164172800046,338.19556232137484,,553.5576585282196,359.0144125692325,,617.480555393947,408.02804515446564,
3,5246,,817.7499548062651,402.9467455621302,,680.4973626135334,379.2471870555197,,726.1227526817031,354.85828421486497,,929.2262975814731,349.92565517278297,,918.9243423761961,404.99845935564906,
4,5246,,1022.2469962263835,401.431952662722,,912.2606762230009,401.9690805466437,,971.5192023858449,336.68076942196615,,1080.705587522303,345.3812764745577,,1108.2734548022306,385.30615166334167,
1,5317,,243.64344593052556,409.00591715976327,,129.11274722891832,385.30635865315276,,170.19375859886316,356.3730771142734,,274.83576503709514,349.92565517278297,,331.18469740578104,403.48366645624094,
2,5317,,489.03989563466763,418.094674556213,,359.3612679389771,401.969080546644,,423.164172800046,338.19556232137484,,553.5576585282196,359.0144125692325,,617.480555393947,408.02804515446564,
3,5317,,817.7499548062651,402.9467455621302,,680.4973626135334,379.2471870555197,,726.1227526817031,354.85828421486497,,929.2262975814731,352.95524097159955,,918.9243423761961,404.99845935564906,
4,5317,,1022.2469962263835,401.431952662722,,912.2606762230009,401.9690805466437,,971.5192023858449,336.68076942196615,,1080.705587522303,345.3812764745577,,1108.2734548022306,385.30615166334167,
1,5397,,243.64344593052556,409.00591715976327,,129.11274722891832,385.30635865315276,,170.19375859886316,356.3730771142734,,271.8061792382786,349.92565517278297,,331.18469740578104,403.48366645624094,
2,5397,,489.03989563466763,418.094674556213,,359.3612679389771,401.969080546644,,423.164172800046,338.19556232137484,,553.5576585282196,359.0144125692325,,623.5397269915802,398.939287758016,
3,5397,,817.7499548062651,402.9467455621302,,683.5269484123498,379.2471870555197,,733.6967171787444,354.85828421486497,,929.2262975814731,352.95524097159955,,918.9243423761961,404.99845935564906,
4,5397,,1022.2469962263835,401.431952662722,,912.2606762230009,401.9690805466437,,968.4896165870284,342.7399410195993,,1080.705587522303,345.3812764745577,,1108.2734548022306,385.30615166334167,
1,5478,,243.64344593052556,409.00591715976327,,126.08316143010177,386.821151552561,,170.19375859886316,356.3730771142734,,271.80617923827856,348.41086227337473,,331.18469740578104,403.48366645624094,
2,5478,,489.03989563466763,418.094674556213,,359.3612679389771,401.969080546644,,415.5902083030045,339.7103552207831,,553.5576585282197,363.5587912674573,,615.9657624945388,398.939287758016,
3,5478,,817.7499548062651,402.9467455621302,,683.5269484123498,379.2471870555197,,727.6375455811112,354.85828421486497,,921.6523330844318,362.0439983680492,,918.9243423761961,404.99845935564906,
4,5478,,1022.2469962263835,401.431952662722,,912.2606762230009,401.9690805466437,,970.0044094864368,338.1955623213744,,1080.705587522303,345.3812764745577,,1108.2734548022306,385.30615166334167,
1,5559,,243.64344593052556,409.00591715976327,,126.08316143010177,386.821151552561,,170.19375859886316,356.3730771142734,,271.80617923827856,348.41086227337473,,331.18469740578104,403.48366645624094,
2,5559,,489.03989563466763,418.094674556213,,359.3612679389771,401.969080546644,,415.5902083030045,339.7103552207831,,553.5576585282197,363.5587912674573,,615.9657624945388,398.939287758016,
3,5559,,817.7499548062651,402.9467455621302,,688.0713271105747,379.2471870555197,,729.1523384805196,356.3730771142732,,930.7410904808812,362.0439983680492,,924.9835139738291,403.4836664562408,
4,5559,,1022.2469962263835,401.431952662722,,912.2606762230009,401.9690805466437,,968.4896165870286,342.7399410195992,,1080.705587522303,345.3812764745577,,1109.7882477016387,385.30615166334167,
1,5639,,243.64344593052556,409.00591715976327,,126.08316143010177,386.821151552561,,170.19375859886316,356.3730771142734,,271.80617923827856,348.41086227337473,,331.18469740578104,403.48366645624094,
2,5639,,489.03989563466763,418.094674556213,,359.3612679389771,401.969080546644,,423.164172800046,342.73994101959966,,550.5280727294032,363.5587912674573,,615.9657624945388,403.4836664562408,
3,5639,,817.7499548062651,402.9467455621302,,688.0713271105747,379.2471870555197,,726.1227526817031,351.8286984160484,,924.6819188832478,355.984826770416,,924.9835139738291,403.4836664562408,
4,5639,,1022.2469962263835,401.431952662722,,912.2606762230009,401.9690805466437,,968.4896165870286,342.7399410195992,,1080.705587522303,345.3812764745577,,1109.7882477016387,385.30615166334167,
1,5720,,243.64344593052556,409.00591715976327,,126.08316143010177,386.821151552561,,170.19375859886316,356.3730771142734,,271.80617923827856,348.41086227337473,,331.18469740578104,403.48366645624094,
2,5720,,489.03989563466763,418.094674556213,,359.3612679389771,401.969080546644,,423.164172800046,342.73994101959966,,550.5280727294032,363.5587912674573,,615.9657624945388,403.4836664562408,
3,5720,,817.7499548062651,402.9467455621302,,688.0713271105747,379.2471870555197,,726.1227526817031,351.8286984160484,,924.6819188832478,355.984826770416,,924.9835139738291,403.4836664562408,
4,5720,,1022.2469962263835,401.431952662722,,912.2606762230009,401.9690805466437,,968.4896165870286,342.7399410195992,,1080.705587522303,345.3812764745577,,1109.7882477016387,385.30615166334167,
1,5800,,243.64344593052556,409.00591715976327,,126.08316143010177,386.821151552561,,170.19375859886316,356.3730771142734,,271.80617923827856,348.41086227337473,,331.18469740578104,403.48366645624094,
2,5800,,489.03989563466763,418.094674556213,,359.3612679389771,401.969080546644,,423.164172800046,342.73994101959966,,550.5280727294032,363.5587912674573,,615.9657624945388,403.4836664562408,
3,5800,,817.7499548062651,402.9467455621302,,688.0713271105747,379.2471870555197,,726.1227526817031,351.8286984160484,,924.6819188832478,355.984826770416,,924.9835139738291,403.4836664562408,
4,5800,,1022.2469962263835,401.431952662722,,912.2606762230009,401.9690805466437,,968.4896165870286,342.7399410195992,,1080.705587522303,345.3812764745577,,1109.7882477016387,385.30615166334167,
1,5881,,243.64344593052556,409.00591715976327,,126.08316143010177,386.821151552561,,170.19375859886316,356.3730771142734,,271.80617923827856,348.41086227337473,,331.18469740578104,403.48366645624094,
2,5881,,489.03989563466763,418.094674556213,,359.3612679389771,401.969080546644,,423.164172800046,342.73994101959966,,550.5280727294032,363.5587912674573,,615.9657624945388,403.4836664562408,
3,5881,,817.7499548062651,402.9467455621302,,688.0713271105747,379.2471870555197,,723.0931668828866,345.7695268184152,,923.1671259838395,355.984826770416,,917.4095494767878,403.4836664562408,
4,5881,,1022.2469962263835,401.431952662722,,912.2606762230009,401.9690805466437,,968.4896165870286,342.7399410195992,,1080.705587522303,345.3812764745577,,1109.7882477016387,385.30615166334167,
1,5961,,243.64344593052556,409.00591715976327,,126.08316143010177,386.821151552561,,170.19375859886316,356.3730771142734,,271.80617923827856,348.41086227337473,,331.18469740578104,403.48366645624094,
2,5961,,489.03989563466763,418.094674556213,,359.3612679389771,401.969080546644,,420.13458700122953,342.73994101959966,,562.6464159246696,363.5587912674573,,615.9657624945388,403.4836664562408,
3,5961,,817.7499548062651,402.9467455621302,,677.4677768147167,377.73239415611147,,723.0931668828866,345.7695268184152,,923.1671259838395,355.984826770416,,917.4095494767878,403.4836664562408,
4,5961,,1022.2469962263835,401.431952662722,,912.2606762230009,401.9690805466437,,968.4896165870286,342.7399410195992,,1080.705587522303,345.3812764745577,,1109.7882477016387,385.30615166334167,
1,6041,,243.64344593052556,409.00591715976327,,126.08316143010177,386.821151552561,,170.19375859886316,356.3730771142734,,271.80617923827856,348.41086227337473,,331.18469740578104,403.48366645624094,
